Date,AAPL,AMZN,GOOG,META,MSFT,NVDA,TSLA,EndOfMonth
2023-11-13,183.89907836914062,142.58999633789062,133.31260681152344,328.2018127441406,363.22113037109375,48.60194396972656,223.7100067138672,False
2023-11-14,186.5261993408203,145.8000030517578,135.0982208251953,335.3004455566406,366.7772216796875,49.63755798339844,237.41000366210938,False
2023-11-15,187.09341430664062,143.1999969482422,136.0458984375,331.7112731933594,366.9261779785156,48.86984634399414,242.83999633789062,False
2023-11-16,188.78514099121094,142.8300018310547,138.36021423339844,333.1867980957031,373.3779602050781,49.46162796020508,233.58999633789062,False
2023-11-17,188.76524353027344,145.17999267578125,136.60452270507812,334.0342712402344,367.1048583984375,49.27969741821289,234.3000030517578,False
2023-11-20,190.5166473388672,146.1300048828125,137.58212280273438,338.949462890625,374.63848876953125,50.39027786254883,235.60000610351562,False
2023-11-21,189.7106170654297,143.89999389648438,138.28041076660156,335.9684753417969,370.3009338378906,49.925453186035156,241.1999969482422,False
2023-11-22,190.37733459472656,146.7100067138672,139.67698669433594,340.46490478515625,375.04547119140625,48.697906494140625,234.2100067138672,False
2023-11-24,189.04388427734375,146.74000549316406,137.8813934326172,337.2147216796875,374.6285400390625,47.758262634277344,235.4499969482422,False
2023-11-27,188.86474609375,147.72999572753906,137.71180725097656,333.6953125,375.7997741699219,48.224090576171875,236.0800018310547,False
2023-11-28,189.47177124023438,147.02999877929688,138.28041076660156,337.972412109375,379.8594970703125,47.80324172973633,246.72000122070312,False
2023-11-29,188.44679260253906,146.32000732421875,136.0658416748047,331.20281982421875,376.03802490234375,48.12212371826172,244.13999938964844,False
2023-11-30,189.02395629882812,146.08999633789062,133.5919189453125,326.1679382324219,376.09759521484375,46.75263214111328,240.0800018310547,True
2023-12-01,190.30767822265625,147.02999877929688,132.993408203125,323.844970703125,371.730224609375,46.74763107299805,238.8300018310547,False
2023-12-04,188.50648498535156,144.83999633789062,130.3099822998047,319.0593566894531,366.4001159667969,45.49309539794922,235.5800018310547,False
2023-12-05,192.47705078125,146.8800048828125,132.065673828125,317.3345642089844,369.7550048828125,46.55280303955078,238.72000122070312,False
2023-12-06,191.38243103027344,144.52000427246094,131.10800170898438,316.4970703125,366.0626220703125,45.49009704589844,239.3699951171875,False
2023-12-07,193.3229217529297,146.8800048828125,138.11082458496094,325.6095886230469,368.1966552734375,46.58279037475586,242.63999938964844,False
2023-12-08,194.75587463378906,147.4199981689453,136.3052520751953,331.7510986328125,371.45233154296875,47.49253463745117,243.83999633789062,False
2023-12-11,192.2382049560547,145.88999938964844,134.37001037597656,324.3035583496094,368.5440368652344,46.61378479003906,239.74000549316406,False
2023-12-12,193.76077270507812,147.47999572753906,133.31260681152344,333.21673583984375,371.6012268066406,47.64349365234375,237.00999450683594,False
2023-12-13,196.99493408203125,148.83999633789062,133.6417999267578,333.7351379394531,371.59124755859375,48.074371337890625,239.2899932861328,False
2023-12-14,197.14418029785156,147.4199981689453,132.87368774414062,332.1698913574219,363.2138977050781,48.3362922668457,251.0500030517578,False
2023-12-15,196.60682678222656,149.97000122070312,133.51211547851562,333.9146423339844,367.9783020019531,48.87614440917969,253.5,False
2023-12-18,194.93499755859375,154.07000732421875,136.85391235351562,343.5854797363281,369.8840026855469,50.062801361083984,252.0800018310547,False
2023-12-19,195.9799041748047,153.7899932861328,137.76168823242188,349.30828857421875,370.48956298828125,49.58993911743164,257.2200012207031,False
2023-12-20,193.88018798828125,152.1199951171875,139.31785583496094,348.23150634765625,367.86907958984375,48.09735870361328,247.13999938964844,False
2023-12-21,193.7308807373047,153.83999633789062,141.45262145996094,353.0270690917969,370.7674560546875,48.97611618041992,254.5,False
2023-12-22,192.65618896484375,153.4199981689453,142.370361328125,352.3291931152344,371.7997131347656,48.816162109375,252.5399932861328,False
2023-12-26,192.10885620117188,153.41000366210938,142.47012329101562,353.7648620605469,371.8791198730469,49.26502990722656,256.6099853515625,False
2023-12-27,192.20835876464844,153.33999633789062,141.093505859375,356.7558288574219,371.29351806640625,49.40298843383789,261.44000244140625,False
2023-12-28,192.63626098632812,153.3800048828125,140.93389892578125,357.2443542480469,372.4945068359375,49.507965087890625,253.17999267578125,False
2023-12-29,191.5913848876953,151.94000244140625,140.58474731445312,352.8974609375,373.2488708496094,49.507965087890625,248.47999572753906,True
